aalScore,score
0.017820671679405212,-10.03125
0.006218021951697268,-11.8515625
0.021801783705269126,-11.125
0.00933772108902318,-11.1640625
0.004766082404474058,-10.078125
0.024652467235500124,-10.921875
0.0013106225813923707,-8.8828125
0.007893526996633378,-12.7734375
0.004004870640229868,-11.3125
0.01156347807961875,-11.4609375
0.012379765678498302,-10.96875
0.008394446205458426,-11.0625
0.008425191543908417,-9.9609375
0.004067582021833987,-11.0390625
0.002949930671425822,-12.5546875
0.010583869071932012,-12.484375
0.0018968518546269174,-10.53125
0.007802131437858389,-11.078125
0.0033725139347786847,-13.921875
0.020776761805167885,-9.515625
0.01135830226092889,-9.96875
0.006327521192420965,-10.8515625
0.011140744483515937,-12.2109375
0.016348605292487956,-10.984375
0.006984041916607404,-10.890625
0.0035301808145097972,-10.734375
0.007973916413617296,-10.9453125
0.003486534817236195,-10.71875
0.0033522687888567293,-10.0390625
0.007203879866539353,-13.0390625
0.010600195562937094,-11.796875
0.006589093733531563,-11.2265625
0.01158262238833359,-10.1796875
0.014912694919966768,-10.3828125
0.010610521705900752,-11.7109375
0.007598615520613826,-11.90625
0.028144812838422167,-10.8984375
0.005615710653804907,-11.7265625
0.018672978634677054,-11.484375
0.014051939184187644,-11.453125
0.0048288660395221,-11.390625
0.007880291985958961,-11.3984375
0.009409429596799955,-11.1875
0.005606948720465162,-12.4453125
0.007055539843618272,-11.78125
0.006795642365765815,-10.734375
0.006757850127243349,-10.5390625
0.013325900362714523,-10.96875
0.006794568715239072,-11.484375
0.004552916849233834,-10.78125
0.007407025961332315,-11.6875
0.0031193212282465558,-10.265625
0.02032109448024196,-11.3828125
0.009396061423848035,-9.84375
0.0035079720814391413,-10.0703125
0.00471074835368204,-11.125
0.015724241508492255,-10.65625
0.01786443772764672,-11.3671875
0.004926219678452921,-9.8046875
0.010316663277062555,-12.28125
0.0022732056479546005,-10.640625
0.004584291972654749,-11.3203125
0.012840572892003766,-12.9453125
0.006971970655686419,-11.8203125
0.005342701373577645,-12.4375
0.01795184884187261,-11.296875
0.008681217929038528,-10.3125
0.00619871072677024,-13.0
0.006348774371298194,-10.6171875
0.0021953683365979466,-10.609375
0.00864725633571323,-10.1328125
0.011302647019644741,-10.1328125
0.0032439534947411937,-10.8125
0.0032228957659157036,-11.375
0.010876195840465572,-12.265625
0.014405059397898417,-11.6796875
0.010110559991271266,-10.3359375
0.00596273372226011,-9.9140625
0.02006586600109298,-12.6953125
0.004529649213893731,-10.8359375
0.011995366965263552,-12.109375
0.007921705065395985,-10.765625
0.013651225409326133,-10.28125
0.004632219966125254,-10.796875
0.0034706134889460213,-10.640625
0.011876362139754314,-11.0390625
0.0034746237552398273,-10.3984375
0.0055494676682341535,-11.7890625
0.014134704432465992,-10.546875
0.004677461557867027,-11.1640625
0.0028388565787953774,-10.8046875
0.008305787168389315,-11.28125
0.0047026017175454795,-11.296875
0.006044000005967489,-11.4765625
0.015268241999428944,-10.3359375
0.01453090576321026,-11.125
0.010440737803793485,-11.5625
0.017139761697328892,-11.0078125
0.003557431617170781,-10.0859375
0.0018348377509524833,-10.265625
0.008390335849775445,-11.0
0.014533086133681962,-12.3359375
0.010135003320789251,-12.78125
0.0026728791660661686,-11.8046875
0.010512042790043905,-10.1953125
0.008555368602559366,-10.1171875
0.001572235821415684,-10.25
0.0014765313164050063,-11.2890625
0.025282966493910566,-10.9765625
0.030556029074599714,-13.3203125
0.013474839221471562,-11.359375
0.015734616315435143,-11.2890625
0.002753284907094565,-11.59375
0.007036010225287247,-11.375
0.020732004106183453,-11.4375
0.00659890189951113,-11.703125
0.006412046902299786,-10.4609375
0.01368435953112574,-11.140625
0.01029034020987376,-11.6328125
0.014303845224249774,-13.0703125
0.008019255931370142,-11.5234375
0.004518470860268484,-10.46875
0.006450704491536282,-12.2890625
0.0077480521852638555,-10.78125
0.00630741950820722,-12.1484375
0.003950934079919858,-12.5625
0.0018849296616562674,-10.984375
0.0023459922330108483,-11.0703125
0.004438680118757161,-12.1875
0.006074310426433988,-10.0390625
0.0037650947587787877,-10.5859375
0.013259103734112187,-11.84375
0.00791115668465489,-12.3515625
0.003153739840407115,-11.296875
0.008803195724697859,-12.1484375
0.005578097554584367,-10.1640625
0.008227826668557536,-10.359375
0.01724875132962146,-11.8203125
0.005088701280784991,-10.8046875
0.012227736981958982,-12.9453125
0.0031448701077463684,-11.4765625
0.0020781849435939003,-11.8203125
0.005592047138275525,-11.4609375
0.0046332158369192895,-10.6171875
0.006081781742617096,-10.5390625
0.007439943085172439,-9.9765625
0.007141871388947783,-10.7578125
0.007112716563289235,-10.859375
0.0059360917076718015,-11.1640625
0.004962454177286572,-10.25
0.005300037516528193,-11.109375
0.003708904014662224,-12.171875
0.006150994163850649,-10.65625
0.011546610542904973,-10.015625
0.005729913805151834,-11.1640625
0.00822813815710587,-11.6640625
0.006788484342388294,-11.7421875
0.010972135076852069,-10.765625
0.004191039232966655,-11.28125
0.005671949669978478,-11.0625
0.0029726131163758905,-11.6171875
0.0020490405491182767,-11.296875
0.01166171098597559,-12.0546875
0.005391829020176466,-11.1328125
0.00919313743658507,-10.8125
