aalScore,score
0.017820671679405212,-31.514297485351562
0.006218021951697268,-26.5830078125
0.021801783705269126,-22.7689208984375
0.00933772108902318,-24.048095703125
0.004766082404474058,-36.81727600097656
0.024652467235500124,-22.7081298828125
0.0013106225813923707,-25.174041748046875
0.007893526996633378,-30.668930053710938
0.004004870640229868,-26.196365356445312
0.01156347807961875,-27.553741455078125
0.012379765678498302,-28.901412963867188
0.008394446205458426,-46.20939636230469
0.008425191543908417,-26.590911865234375
0.004067582021833987,-25.770339965820312
0.002949930671425822,-23.998519897460938
0.010583869071932012,-26.23681640625
0.0018968518546269174,-23.846084594726562
0.007802131437858389,-21.61932373046875
0.0033725139347786847,-27.82879638671875
0.020776761805167885,-20.923980712890625
0.01135830226092889,-19.723175048828125
0.006327521192420965,-27.602752685546875
0.011140744483515937,-39.76324462890625
0.016348605292487956,-26.024566650390625
0.006984041916607404,-23.651962280273438
0.0035301808145097972,-28.870361328125
0.007973916413617296,-31.586822509765625
0.003486534817236195,-19.257827758789062
0.0033522687888567293,-30.924240112304688
0.007203879866539353,-31.474105834960938
0.010600195562937094,-34.08416748046875
0.006589093733531563,-31.092178344726562
0.01158262238833359,-25.301681518554688
0.014912694919966768,-32.75367736816406
0.010610521705900752,-32.91082763671875
0.007598615520613826,-29.729995727539062
0.028144812838422167,-17.387359619140625
0.005615710653804907,-30.9130859375
0.018672978634677054,-33.145111083984375
0.014051939184187644,-26.429534912109375
0.0048288660395221,-25.53875732421875
0.007880291985958961,-24.83905029296875
0.009409429596799955,-27.247299194335938
0.005606948720465162,-40.53765869140625
0.007055539843618272,-25.384124755859375
0.006795642365765815,-27.91021728515625
0.006757850127243349,-22.102783203125
0.013325900362714523,-29.387222290039062
0.006794568715239072,-27.285629272460938
0.004552916849233834,-46.17018127441406
0.007407025961332315,-35.17448425292969
0.0031193212282465558,-28.456954956054688
0.02032109448024196,-23.006057739257812
0.009396061423848035,-36.852813720703125
0.0035079720814391413,-30.580886840820312
0.00471074835368204,-36.12525939941406
0.015724241508492255,-20.790603637695312
0.01786443772764672,-34.16935729980469
0.004926219678452921,-26.442184448242188
0.010316663277062555,-44.700042724609375
0.0022732056479546005,-35.21052551269531
0.004584291972654749,-31.457595825195312
0.012840572892003766,-17.663192749023438
0.006971970655686419,-25.526779174804688
0.005342701373577645,-35.8553466796875
0.01795184884187261,-23.998504638671875
0.008681217929038528,-36.55442810058594
0.00619871072677024,-26.819046020507812
0.006348774371298194,-18.347686767578125
0.0021953683365979466,-15.516326904296875
0.00864725633571323,-24.902923583984375
0.011302647019644741,-16.733444213867188
0.0032439534947411937,-21.25164794921875
0.0032228957659157036,-29.570877075195312
0.010876195840465572,-20.485153198242188
0.014405059397898417,-23.980148315429688
0.010110559991271266,-31.7689208984375
0.00596273372226011,-27.825836181640625
0.02006586600109298,-25.143966674804688
0.004529649213893731,-34.615386962890625
0.011995366965263552,-26.007049560546875
0.007921705065395985,-29.6864013671875
0.013651225409326133,-28.647979736328125
0.004632219966125254,-28.093231201171875
0.0034706134889460213,-31.37847900390625
0.011876362139754314,-29.379531860351562
0.0034746237552398273,-57.48529052734375
0.0055494676682341535,-32.87730407714844
0.014134704432465992,-32.09645080566406
0.004677461557867027,-34.71766662597656
0.0028388565787953774,-40.53753662109375
0.008305787168389315,-38.159912109375
0.0047026017175454795,-32.73106384277344
0.006044000005967489,-37.47621154785156
0.015268241999428944,-26.527755737304688
0.01453090576321026,-47.58396911621094
0.010440737803793485,-26.449371337890625
0.017139761697328892,-22.504409790039062
0.003557431617170781,-25.538833618164062
0.0018348377509524833,-20.664871215820312
0.008390335849775445,-23.486175537109375
0.014533086133681962,-26.882110595703125
0.010135003320789251,-39.69248962402344
0.0026728791660661686,-23.250015258789062
0.010512042790043905,-19.467330932617188
0.008555368602559366,-33.84550476074219
0.001572235821415684,-17.008392333984375
0.0014765313164050063,-36.23527526855469
0.025282966493910566,-24.138381958007812
0.030556029074599714,-22.546920776367188
0.013474839221471562,-30.428787231445312
0.015734616315435143,-24.850662231445312
0.002753284907094565,-36.73878479003906
0.007036010225287247,-24.328399658203125
0.020732004106183453,-24.857269287109375
0.00659890189951113,-24.25030517578125
0.006412046902299786,-23.215194702148438
0.01368435953112574,-30.348724365234375
0.01029034020987376,-29.974273681640625
0.014303845224249774,-22.3885498046875
0.008019255931370142,-34.758544921875
0.004518470860268484,-26.356231689453125
0.006450704491536282,-20.175186157226562
0.0077480521852638555,-38.92924499511719
0.00630741950820722,-23.510894775390625
0.003950934079919858,-20.851104736328125
0.0018849296616562674,-28.434585571289062
0.0023459922330108483,-30.5863037109375
0.004438680118757161,-22.466018676757812
0.006074310426433988,-29.0927734375
0.0037650947587787877,-23.125274658203125
0.013259103734112187,-27.134048461914062
0.00791115668465489,-24.955184936523438
0.003153739840407115,-27.48419189453125
0.008803195724697859,-29.667343139648438
0.005578097554584367,-22.630722045898438
0.008227826668557536,-26.464996337890625
0.01724875132962146,-45.381866455078125
0.005088701280784991,-21.505722045898438
0.012227736981958982,-28.21771240234375
0.0031448701077463684,-24.894973754882812
0.0020781849435939003,-24.748580932617188
0.005592047138275525,-28.895965576171875
0.0046332158369192895,-27.22198486328125
0.006081781742617096,-18.40093994140625
0.007439943085172439,-35.201263427734375
0.007141871388947783,-34.03553771972656
0.007112716563289235,-34.98193359375
0.0059360917076718015,-32.051513671875
0.004962454177286572,-29.410171508789062
0.005300037516528193,-27.4544677734375
0.003708904014662224,-30.855712890625
0.006150994163850649,-27.9088134765625
0.011546610542904973,-29.641693115234375
0.005729913805151834,-31.85711669921875
0.00822813815710587,-25.370452880859375
0.006788484342388294,-30.156112670898438
0.010972135076852069,-28.434234619140625
0.004191039232966655,-32.76580810546875
0.005671949669978478,-28.1510009765625
0.0029726131163758905,-20.829376220703125
0.0020490405491182767,-52.05757141113281
0.01166171098597559,-41.18939208984375
0.005391829020176466,-24.97998046875
0.00919313743658507,-14.207794189453125
0.005357741972746938,-25.961166381835938
0.011195559027499387,-34.53910827636719
0.004252316756420189,-25.019683837890625
0.02036778354527398,-18.881134033203125
0.0020631003394413626,-23.29302978515625
0.0028669513364626975,-36.48887634277344
0.010367583428315891,-28.180801391601562
0.004745105358717006,-12.979110717773438
0.003927112992147253,-55.860015869140625
0.012766392901795527,-37.55097961425781
0.004205554253613678,-25.970108032226562
0.0164798065497255,-19.896743774414062
0.010203117916643304,-39.730377197265625
0.01078639897315103,-25.2303466796875
0.040020788496849556,-25.7044677734375
0.012477135552456173,-40.91912841796875
0.005186109825405586,-21.23443603515625
0.010194542458122818,-25.84228515625
0.00756626388213136,-29.11798095703125
0.0037099855306234083,-29.78363037109375
0.004565435741749546,-35.62269592285156
0.005008291548449719,-20.8902587890625
0.0031814904003946635,-27.843307495117188
0.0039043215145670995,-26.726898193359375
0.004752699406551255,-29.13440704345703
0.004964193329617683,-34.478912353515625
0.002276194310266523,-32.19148254394531
0.005806752264131686,-28.433258056640625
0.010985653553434274,-22.355194091796875
0.004070820105493846,-23.311172485351562
0.0043876744205583115,-37.03654479980469
0.007659714409059474,-31.358612060546875
0.007368388482862488,-32.24049377441406
0.011884273983574932,-27.322906494140625
0.0052051037400134325,-31.983169555664062
0.008024458991001343,-30.20684814453125
0.008376240392131645,-29.303756713867188
0.004257745152267505,-34.56634521484375
0.005823662878089225,-36.61724853515625
0.014529922061785093,-28.645980834960938
0.008177779660806038,-53.38905334472656
0.008577091984475404,-27.08782958984375
0.013886914179447192,-25.292144775390625
0.0045858679092632935,-32.487152099609375
0.0025930983036952042,-45.6385498046875
0.009110422604941385,-32.651641845703125
0.00959856334717828,-48.50364685058594
0.008226408314188012,-19.493209838867188
0.004434686592871126,-25.052139282226562
0.009969461841153477,-27.93853759765625
0.013740331549455165,-29.272384643554688
0.009786115832017672,-25.6024169921875
0.008555205823313304,-27.164886474609375
0.007754140370323846,-30.869430541992188
0.009829209027190849,-25.227890014648438
0.020868239516718727,-27.501495361328125
0.016758567173920807,-22.584030151367188
0.004849855014833295,-28.889373779296875
0.004700992107625003,-20.60797119140625
0.004864918160325767,-20.729324340820312
0.00753220948204858,-24.045242309570312
0.007880375366710799,-21.723358154296875
0.017341561032004633,-28.31634521484375
0.013517516953879427,-24.938064575195312
0.005176283509051365,-24.565521240234375
0.005077129371818928,-21.497268676757812
0.016937108736563393,-38.242828369140625
0.004049834287725359,-31.243331909179688
0.010015308221614139,-31.058761596679688
0.005192494577342413,-11.983261108398438
0.007273328750141734,-23.563491821289062
0.004823506313483183,-30.71771240234375
0.005930899096419187,-32.125823974609375
0.004727987267896513,-31.251968383789062
0.003580045335108498,-27.25982666015625
0.007648343024904199,-26.944610595703125
0.00571380490381853,-31.973388671875
0.018671830500635485,-30.66668701171875
0.011940995049100683,-23.389846801757812
0.009373031660062148,-47.85246276855469
0.0113317696413487,-20.038818359375
0.006063485535657106,-23.403350830078125
0.00768306865644743,-27.843948364257812
0.0038928433656295084,-22.06134033203125
0.003318199432410482,-36.88456726074219
0.006071958012193766,-27.634674072265625
0.01272001823864058,-43.46923828125
0.0039037023203118545,-27.575408935546875
0.0059573927079589585,-24.719146728515625
0.004574790409485621,-22.419647216796875
0.003305820681344664,-28.714752197265625
0.005704841879085916,-25.736541748046875
0.009200192596044663,-24.162185668945312
0.009924110915999878,-31.848297119140625
0.003982328394504897,-29.940032958984375
0.011738422194197405,-29.229705810546875
0.007321603149552072,-25.055435180664062
0.0032760581271812266,-23.40496826171875
0.00451557440238147,-44.9921875
0.004425772807087059,-26.468795776367188
0.017850558187096587,-13.860443115234375
0.0034659859342796888,-36.1171875
0.004149966010390968,-38.773773193359375
0.009394226133080715,-27.726699829101562
0.004994462665682614,-33.5750732421875
0.004550702587786689,-18.450637817382812
0.015275180661928954,-31.860687255859375
0.01400640916332655,-30.419647216796875
0.010291628724773511,-38.395355224609375
0.007638064270492549,-32.338287353515625
0.0035990860676430553,-31.341842651367188
0.007859188699167656,-23.953323364257812
0.005407809747029409,-36.16375732421875
0.006849649345134302,-31.796585083007812
0.010364822107688283,-48.093223571777344
0.011382517652117789,-27.209335327148438
0.004175471810508326,-31.557525634765625
0.007142460734155379,-21.5240478515625
0.005010529805273152,-38.4678955078125
0.009132951807104323,-28.408737182617188
0.00361795949077515,-26.423614501953125
0.01203143179161698,-23.024383544921875
0.008569308422027173,-28.747406005859375
0.015018523215695093,-22.927993774414062
0.004989702589824006,-31.525421142578125
0.017072032378466637,-23.568130493164062
0.0045591254839625365,-31.938018798828125
0.006845752338561831,-25.38231658935547
0.0034972748560928783,-33.74354553222656
0.012573920515096204,-26.717041015625
0.013835021084924924,-30.686691284179688
0.007354634374158197,-34.27146911621094
0.01768408770181207,-28.145782470703125
0.004575529165617737,-23.2137451171875
0.004264768474484159,-22.006637573242188
0.014538925026973668,-16.548416137695312
0.013986193593961348,-31.49114990234375
0.009340499723232412,-31.58758544921875
0.013185397458799427,-24.853729248046875
0.005398252438320951,-24.428497314453125
0.004166517994127904,-29.103713989257812
0.007359230801697793,-29.275466918945312
0.00949753878187589,-28.678985595703125
0.006185825632445707,-23.409561157226562
0.005426516430047451,-35.95246887207031
0.006497516900105659,-29.041976928710938
0.0058990157848709136,-18.143173217773438
0.01090590689481904,-26.381011962890625
0.005949497087345779,-32.96417236328125
0.005573313254187915,-18.713577270507812
0.009046076517445163,-34.496307373046875
0.0030958792163537415,-50.55781555175781
0.007606767109198319,-28.347564697265625
0.005257573772098432,-30.450668334960938
0.008026118723281813,-27.327423095703125
0.010901645327807267,-25.89453125
0.0137104129310846,-30.617996215820312
0.005370086168349303,-27.356185913085938
0.009942927315542688,-30.943084716796875
0.0017646697930980943,-22.712188720703125
0.0037891069291897837,-27.672637939453125
0.007403634803542548,-26.033294677734375
0.0069847479295882175,-29.784103393554688
0.0069603283328273455,-20.858718872070312
0.004040282145062182,-21.462509155273438
0.008735171344630758,-14.980056762695312
0.008125199337935722,-32.50636291503906
0.005748271277714688,-20.267562866210938
0.011711294325041274,-34.97340393066406
0.010346222697393178,-23.8372802734375
0.0036147507387592295,-32.33262634277344
0.021339868462044782,-22.405929565429688
0.007442160427150999,-30.000732421875
0.01151483196966879,-21.1148681640625
0.01175071387546662,-51.47706604003906
0.005187587937669958,-25.600830078125
0.003188566401175565,-33.790618896484375
0.007263527975837023,-26.832977294921875
0.0027253574502203856,-43.86614990234375
0.007437565464496048,-25.92816162109375
0.004933237833634444,-32.38996887207031
0.004676335634852363,-25.773468017578125
0.010636287640695486,-17.667861938476562
0.00763930186252818,-26.452957153320312
0.007697949857259247,-32.064697265625
0.004393412243991912,-16.207061767578125
0.005415686338103385,-30.60858154296875
0.013250275821522637,-19.585113525390625
0.0024451008723423225,-37.40257263183594
0.013640011587285505,-22.542694091796875
0.008874859970088985,-23.988327026367188
0.0059379000697426,-29.881378173828125
0.0015775332674684626,-31.793960571289062
0.004244723610895564,-21.23529052734375
0.005060963306194648,-21.052001953125
0.006887706436684262,-16.839004516601562
0.015337864551550255,-25.878524780273438
0.007610186013245654,-28.677001953125
0.013669363247792856,-23.121612548828125
0.006144178893159062,-29.924423217773438
0.004678578053566437,-45.40452575683594
0.007558205242277514,-22.974807739257812
0.006545087197554163,-21.506210327148438
0.00683458406224496,-41.55018615722656
0.008467456378571242,-37.959747314453125
0.0028968779126694786,-30.417953491210938
0.03667377690559511,-22.978469848632812
0.0014662793496288372,-29.03533935546875
0.005846024450920972,-27.561019897460938
0.0062009834266210685,-37.648590087890625
0.008179521671999503,-22.599197387695312
0.0033991536720855754,-18.609848022460938
0.006614311983047085,-18.142684936523438
0.0054436892889423326,-42.835662841796875
0.006128912082671047,-37.45759582519531
0.006188480459173198,-31.959152221679688
0.006494388325723057,-37.93077087402344
0.006396938132881999,-25.126693725585938
0.004799893710137124,-37.18670654296875
0.016232940434302543,-18.829147338867188
0.005369987392959585,-36.95855712890625
0.007769511355764998,-32.03047180175781
0.004702837633490306,-31.227127075195312
0.0028499259334234394,-26.049301147460938
0.01147576133660739,-30.363693237304688
0.007771375173100768,-29.9005126953125
0.013264814043667706,-23.13861083984375
0.006593348154690708,-30.507644653320312
0.004463559289046195,-24.194992065429688
0.003608831950242922,-37.753326416015625
0.0038686177732504407,-32.60948181152344
0.012817683833107874,-26.393905639648438
0.00892699718706395,-37.25103759765625
0.006733116530962106,-26.2471923828125
0.007152490852233989,-21.550552368164062
0.003559729496172597,-20.053970336914062
0.005218951335233608,-45.236083984375
0.004684124011539491,-28.78173828125
0.016872843223312166,-27.31195068359375
0.006038951288097531,-24.412307739257812
0.00791490357191561,-30.944351196289062
0.01062914390186425,-26.717803955078125
0.003120321003120241,-21.899932861328125
0.004933445255140263,-18.267745971679688
0.005743275455480607,-24.929763793945312
0.018778222980992534,-35.31291198730469
0.008705619707140134,-33.301300048828125
0.008884570439909234,-26.83978271484375
0.015121644812561098,-32.544952392578125
0.006225705012209638,-33.576873779296875
0.003484840838235488,-28.758941650390625
0.003797644758855692,-31.724136352539062
0.01615077268556707,-29.640823364257812
0.006997161981741564,-20.907180786132812
0.014431548531123422,-25.737686157226562
0.008672676651747521,-19.762451171875
0.004745877178416328,-30.310546875
0.011904837280698136,-28.467193603515625
0.01561665778527211,-28.540786743164062
0.0052870657935705926,-29.102127075195312
0.007567871647183216,-39.164459228515625
0.004665386062188265,-30.123947143554688
0.005602717801996852,-18.016685485839844
0.015721906331416204,-28.837936401367188
0.02023067560904625,-19.401336669921875
0.00961318166091058,-17.88580322265625
0.009978100969136396,-24.2647705078125
0.01058648814685794,-25.991104125976562
0.006563826016829186,-26.067108154296875
0.0034803341181503323,-26.6322021484375
0.00311945745787538,-37.11967468261719
0.0031435277875379235,-26.24176025390625
0.007345577352719434,-24.757461547851562
0.007106558605961821,-34.79827880859375
0.008091100540396403,-28.86810302734375
0.007146225640983541,-25.141357421875
0.003282765048230643,-44.800994873046875
0.006981145576908947,-18.411575317382812
0.0075667148131989105,-27.853103637695312
0.010217956909157088,-29.420074462890625
0.003953673192493753,-26.029251098632812
0.009151552312065013,-21.781234741210938
0.0037342991819850906,-31.82421875
0.006595775233747262,-31.28912353515625
0.006666634373436919,-29.035476684570312
0.006445146550016212,-36.0059814453125
0.007935273896206678,-31.205368041992188
0.005968373925232868,-24.197952270507812
0.006908588931074215,-32.601654052734375
0.01623699000457629,-29.283447265625
0.004525549068930713,-38.94844055175781
0.0055451984941339415,-28.316940307617188
0.009628458357687416,-26.171310424804688
0.0051208133322789735,-28.142547607421875
0.012432422523725268,-10.962921142578125
0.002044341697247085,-36.60203552246094
0.005520354418853393,-24.02752685546875
0.0285352458633413,-28.1956787109375
0.006277988458186596,-26.705184936523438
0.009875658133426482,-22.412673950195312
0.004322612013580741,-25.838577270507812
0.0063850826072742286,-21.4052734375
0.004219540888817804,-32.23728942871094
0.008401666196645667,-29.318222045898438
0.004961479498656414,-33.10530090332031
0.005414571624850868,-27.203338623046875
0.0036128550345897216,-26.47552490234375
0.007353965136101032,-21.7215576171875
