aalScore,score
0.017820671679405212,-1.953125
0.006218021951697268,-1.9638671875
0.021801783705269126,-1.5068359375
0.00933772108902318,-2.419921875
0.004766082404474058,-1.3173828125
0.024652467235500124,-1.6240234375
0.0013106225813923707,-0.345458984375
0.007893526996633378,-2.06640625
0.004004870640229868,-1.978515625
0.01156347807961875,-1.9267578125
0.012379765678498302,-2.171875
0.008394446205458426,-1.8369140625
0.008425191543908417,-2.052734375
0.004067582021833987,-2.03515625
0.002949930671425822,-1.91015625
0.010583869071932012,-3.041015625
0.0018968518546269174,-2.3203125
0.007802131437858389,-2.505859375
0.0033725139347786847,-2.990234375
0.020776761805167885,-0.9550781250000001
0.01135830226092889,-1.4580078125
0.006327521192420965,-1.42578125
0.011140744483515937,-2.1328125
0.016348605292487956,-1.87890625
0.006984041916607404,-1.6650390625
0.0035301808145097972,-1.37890625
0.007973916413617296,-1.0166015625
0.003486534817236195,-2.693359375
0.0033522687888567293,-1.0966796875
0.007203879866539353,-2.076171875
0.010600195562937094,-2.232421875
0.006589093733531563,-2.34375
0.01158262238833359,-1.849609375
0.014912694919966768,-2.0
0.010610521705900752,-2.62109375
0.007598615520613826,-2.044921875
0.028144812838422167,-2.072265625
0.005615710653804907,-2.55078125
0.018672978634677054,-2.525390625
0.014051939184187644,-2.373046875
0.0048288660395221,-1.9755859375
0.007880291985958961,-1.6083984375
0.009409429596799955,-1.580078125
0.005606948720465162,-2.59765625
0.007055539843618272,-2.34375
0.006795642365765815,-1.2119140625
0.006757850127243349,-1.3857421875
0.013325900362714523,-2.40234375
0.006794568715239072,-2.060546875
0.004552916849233834,-1.4443359375
0.007407025961332315,-1.8291015625
0.0031193212282465558,-2.02734375
0.02032109448024196,-2.466796875
0.009396061423848035,-2.462890625
0.0035079720814391413,-2.541015625
0.00471074835368204,-1.5810546875
0.015724241508492255,-1.7666015625
0.01786443772764672,-1.833984375
0.004926219678452921,-1.3447265625
0.010316663277062555,-2.126953125
0.0022732056479546005,-1.701171875
0.004584291972654749,-1.9287109375
0.012840572892003766,-2.640625
0.006971970655686419,-1.5126953125
0.005342701373577645,-2.18359375
0.01795184884187261,-2.033203125
0.008681217929038528,-1.84765625
0.00619871072677024,-2.779296875
0.006348774371298194,-1.4580078125
0.0021953683365979466,-1.30078125
0.00864725633571323,-2.18359375
0.011302647019644741,-1.5693359375
0.0032439534947411937,-1.77734375
0.0032228957659157036,-1.46875
0.010876195840465572,-2.3359375
0.014405059397898417,-2.6875
0.010110559991271266,-1.4833984375
0.00596273372226011,-1.0068359375
0.02006586600109298,-1.7880859375
0.004529649213893731,-2.224609375
0.011995366965263552,-2.1171875
0.007921705065395985,-1.3623046875
0.013651225409326133,-1.90234375
0.004632219966125254,-1.71484375
0.0034706134889460213,-1.927734375
0.011876362139754314,-1.71484375
0.0034746237552398273,-1.3359375
0.0055494676682341535,-2.44921875
0.014134704432465992,-1.83203125
0.004677461557867027,-2.2734375
0.0028388565787953774,-2.130859375
0.008305787168389315,-1.828125
0.0047026017175454795,-2.236328125
0.006044000005967489,-2.134765625
0.015268241999428944,-2.265625
0.01453090576321026,-2.169921875
0.010440737803793485,-2.248046875
0.017139761697328892,-2.5
0.003557431617170781,-1.5810546875
0.0018348377509524833,-0.712890625
0.008390335849775445,-1.9287109375
0.014533086133681962,-2.484375
0.010135003320789251,-1.4248046875
0.0026728791660661686,-2.54296875
0.010512042790043905,-2.236328125
0.008555368602559366,-1.3427734375
0.001572235821415684,-1.513671875
0.0014765313164050063,-2.103515625
0.025282966493910566,-2.6484375
0.030556029074599714,-2.19921875
0.013474839221471562,-2.080078125
0.015734616315435143,-2.642578125
0.002753284907094565,-2.263671875
0.007036010225287247,-1.845703125
0.020732004106183453,-2.2890625
0.00659890189951113,-2.486328125
0.006412046902299786,-1.5439453125
0.01368435953112574,-2.208984375
0.01029034020987376,-2.978515625
0.014303845224249774,-1.958984375
0.008019255931370142,-2.29296875
0.004518470860268484,-2.087890625
0.006450704491536282,-2.232421875
0.0077480521852638555,-2.07421875
0.00630741950820722,-2.271484375
0.003950934079919858,-1.830078125
0.0018849296616562674,-2.392578125
